"alA_l","alpha_aux_l","alrhoA_g","alrhoA_l","alrhoEA_g","alrhoEA_l","alrhouA_g","alrhouA_l","area_aux","density_aux_g","density_aux_l","internal_energy_aux_g","internal_energy_aux_l","mach_aux_g","mach_aux_l","pressure_aux_g","pressure_aux_l","total_energy_aux_g","total_energy_aux_l","velocity_x_aux_g","velocity_x_aux_l","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0.5,0.5,0.5,5,1.25e+06,250000,1.0464e-05,9.77666e-05,1,1,10,2.5e+06,500000,1.76873e-08,3.56993e-08,1e+06,1e+06,2.5e+06,500000,2.0928e-05,1.95533e-05,104,104,0.206,0,0
0.5,0.5,0.5,5,1.25e+06,250000,1.64769e-05,0.00015414,1,1,10,2.5e+06,500000,2.7851e-08,5.62841e-08,1e+06,1e+06,2.5e+06,500000,3.29538e-05,3.08281e-05,105,105,0.208,0,0
0.5,0.5,0.5,5,1.25e+06,250000,2.57414e-05,0.000241112,1,1,10,2.5e+06,500000,4.35109e-08,8.80418e-08,1e+06,1e+06,2.5e+06,500000,5.14828e-05,4.82225e-05,106,106,0.21,0,0
0.5,0.5,0.5,5,1.25e+06,250000,3.99001e-05,0.000374201,1,1,10,2.5e+06,500000,6.74434e-08,1.36639e-07,1e+06,1e+06,2.5e+06,500000,7.98002e-05,7.48401e-05,107,107,0.212,0,0
0.5,0.5,0.5,5,1.25e+06,250000,6.13626e-05,0.000576204,1,1,10,2.5e+06,500000,1.03722e-07,2.104e-07,1e+06,1e+06,2.5e+06,500000,0.000122725,0.000115241,108,108,0.214,0,0
0.5,0.5,0.5,5,1.25e+06,250000,9.36329e-05,0.000880321,1,1,10,2.5e+06,500000,1.58269e-07,3.21448e-07,999999,999999,2.5e+06,500000,0.000187266,0.000176064,109,109,0.216,0,0
0.5,0.5,0.5,5,1.25e+06,250000,0.00014176,0.00133445,1,0.999999,10,2.5e+06,500000,2.39618e-07,4.87274e-07,999999,999999,2.5e+06,500000,0.00028352,0.000266891,110,110,0.218,0,0
0.5,0.5,0.5,5,1.25e+06,250000,0.000212953,0.0020071,1,0.999999,10,2.5e+06,499999,3.59957e-07,7.32892e-07,999999,999999,2.5e+06,499999,0.000425907,0.000401421,111,111,0.22,0,0
0.5,0.5,0.499999,5,1.25e+06,249999,0.000317413,0.00299533,1,0.999999,9.99999,2.49999e+06,499999,5.36526e-07,1.09374e-06,999998,999998,2.49999e+06,499999,0.000634826,0.000599066,112,112,0.222,0,0
0.5,0.5,0.499999,4.99999,1.25e+06,249999,0.000469443,0.00443541,1,0.999998,9.99999,2.49999e+06,499998,7.93505e-07,1.61959e-06,999997,999997,2.49999e+06,499998,0.000938887,0.000887083,113,113,0.224,0,0
0.5,0.5,0.499999,4.99999,1.24999e+06,249999,0.000688906,0.00651689,1,0.999997,9.99998,2.49999e+06,499998,1.16447e-06,2.37964e-06,999995,999995,2.49999e+06,499998,0.00137782,0.00130338,114,114,0.226,0,0
0.5,0.5,0.499998,4.99999,1.24999e+06,249998,0.00100314,0.00950105,1,0.999995,9.99998,2.49998e+06,499997,1.69563e-06,3.46931e-06,999993,999993,2.49998e+06,499997,0.0020063,0.00190021,115,115,0.228,0,0
0.5,0.5,0.499997,4.99998,1.24999e+06,249997,0.00144943,0.0137446,1,0.999993,9.99997,2.49998e+06,499995,2.45e-06,5.01884e-06,999990,999990,2.49998e+06,499995,0.00289888,0.00274893,116,116,0.23,0,0
0.499999,0.499999,0.499996,4.99997,1.24998e+06,249996,0.0020781,0.0197299,1,0.99999,9.99995,2.49997e+06,499993,3.51267e-06,7.20441e-06,999986,999986,2.49997e+06,499993,0.00415624,0.003946,117,117,0.232,0,0
0.499999,0.499999,0.499994,4.99996,1.24998e+06,249995,0.0029565,0.0281032,1,0.999986,9.99993,2.49995e+06,499990,4.99747e-06,1.0262e-05,999981,999980,2.49995e+06,499990,0.00591307,0.00562069,118,118,0.234,0,0
0.499999,0.499999,0.499992,4.99994,1.24997e+06,249992,0.00417381,0.039722,1,0.99998,9.99991,2.49993e+06,499986,7.05518e-06,1.45047e-05,999973,999972,2.49993e+06,499986,0.00834777,0.00794449,119,119,0.236,0,0
0.499998,0.499998,0.499988,4.99992,1.24996e+06,249989,0.00584707,0.0557127,1,0.999972,9.99987,2.4999e+06,499981,9.88364e-06,2.0344e-05,999961,999961,2.4999e+06,499981,0.0116944,0.0111427,120,120,0.238,0,0
0.499997,0.499997,0.499984,4.99988,1.24994e+06,249985,0.00812829,0.0775408,1,0.999962,9.99982,2.49987e+06,499973,1.37399e-05,2.83151e-05,999946,999946,2.49987e+06,499973,0.0162571,0.0155085,121,121,0.24,0,0
0.499996,0.499996,0.499978,4.99984,1.24992e+06,249979,0.011213,0.107094,1,0.999947,9.99975,2.49982e+06,499963,1.89544e-05,3.91075e-05,999926,999926,2.49982e+06,499963,0.0224269,0.0214195,122,122,0.242,0,0
0.499995,0.499995,0.499969,4.99978,1.24989e+06,249972,0.0153499,0.146779,1,0.999928,9.99966,2.49975e+06,499949,2.59481e-05,5.36004e-05,999899,999899,2.49975e+06,499949,0.0307018,0.0293571,123,123,0.244,0,0
0.499992,0.499992,0.499959,4.99969,1.24985e+06,249962,0.0208528,0.199633,1,0.999902,9.99954,2.49966e+06,499931,3.52514e-05,7.29035e-05,999863,999862,2.49966e+06,499931,0.0417091,0.0399291,124,124,0.246,0,0
0.49999,0.49999,0.499944,4.99959,1.24979e+06,249948,0.0281126,0.269449,1,0.999868,9.99938,2.49954e+06,499907,4.75256e-05,9.84032e-05,999815,999814,2.49954e+06,499907,0.0562315,0.0538943,125,125,0.248,0,0
0.499986,0.499986,0.499926,4.99945,1.24973e+06,249931,0.0376116,0.360915,1,0.999823,9.99917,2.49938e+06,499876,6.35869e-05,0.000131813,999753,999752,2.49938e+06,499876,0.0752344,0.072191,126,126,0.25,0,0
0.499981,0.499981,0.499902,4.99926,1.24964e+06,249908,0.0499384,0.479758,1,0.999766,9.9989,2.49918e+06,499835,8.44319e-05,0.000175228,999672,999670,2.49918e+06,499835,0.0998964,0.0959658,127,127,0.252,0,0
0.499975,0.499975,0.499871,4.99902,1.24952e+06,249879,0.0658033,0.632905,1,0.999691,9.99855,2.49892e+06,499783,0.000111263,0.000231183,999568,999566,2.49892e+06,499783,0.131641,0.126606,128,128,0.254,0,0
0.499967,0.499967,0.499832,4.99872,1.24938e+06,249841,0.0860539,0.828635,1,0.999596,9.99811,2.49859e+06,499716,0.000145518,0.00030271,999435,999433,2.49859e+06,499716,0.172166,0.165769,129,129,0.256,0,0
0.499956,0.499956,0.499782,4.99833,1.24919e+06,249794,0.11169,1.07673,1,0.999476,9.99755,2.49817e+06,499632,0.000188893,0.000393394,999267,999264,2.49817e+06,499632,0.223477,0.215418,130,130,0.258,0,0
0.499942,0.499942,0.49972,4.99784,1.24896e+06,249734,0.143877,1.38862,1,0.999325,9.99684,2.49764e+06,499526,0.000243365,0.00050743,999055,999052,2.49764e+06,499526,0.287915,0.277843,131,131,0.26,0,0
0.499925,0.499925,0.499643,4.99723,1.24868e+06,249660,0.183956,1.77747,1,0.999137,9.99596,2.49698e+06,499394,0.000311219,0.000649663,998793,998788,2.49698e+06,499395,0.368176,0.355691,132,132,0.262,0,0
0.499904,0.499904,0.499549,4.99648,1.24832e+06,249568,0.233455,2.25832,1,0.998906,9.99487,2.49617e+06,499231,0.000395054,0.000825627,998468,998463,2.49617e+06,499232,0.467332,0.451983,133,133,0.264,0,0
0.499877,0.499877,0.499433,4.99555,1.24789e+06,249456,0.294086,2.84806,1,0.998622,9.99354,2.49518e+06,499032,0.000497797,0.00104157,998071,998064,2.49518e+06,499034,0.588839,0.57012,134,134,0.266,0,0
0.499845,0.499845,0.499293,4.99441,1.24737e+06,249319,0.367747,3.56546,1,0.998277,9.99192,2.49397e+06,498790,0.0006227,0.00130443,997588,997580,2.49397e+06,498793,0.736535,0.71389,135,135,0.268,0,0
0.499805,0.499805,0.499125,4.99304,1.24675e+06,249154,0.456513,4.43107,1,0.997861,9.98998,2.49252e+06,498499,0.000773331,0.00162188,997007,996997,2.49252e+06,498502,0.914626,0.887451,136,136,0.27,0,0
0.499756,0.499756,0.498925,4.99139,1.246e+06,248957,0.562619,5.4671,1,0.997364,9.98765,2.49078e+06,498150,0.000953552,0.00200222,996312,996300,2.49078e+06,498156,1.12766,1.09531,137,137,0.272,0,0
0.499698,0.499698,0.498688,4.98942,1.24511e+06,248723,0.688439,6.69717,1,0.996774,9.98488,2.48872e+06,497737,0.00116749,0.00245435,995488,995474,2.48872e+06,497746,1.3805,1.34227,138,138,0.274,0,0
0.499628,0.499628,0.498411,4.9871,1.24407e+06,248447,0.836451,8.14606,1,0.996081,9.98163,2.4863e+06,497251,0.00141948,0.0029877,994519,994502,2.4863e+06,497264,1.67824,1.63343,139,139,0.276,0,0
0.499545,0.499545,0.498088,4.98438,1.24286e+06,248126,1.00921,9.83932,1,0.995271,9.97783,2.48347e+06,496684,0.00171404,0.00361207,993388,993368,2.48347e+06,496703,2.02616,1.97403,140,140,0.278,0,0
0.499448,0.499448,0.497715,4.98121,1.24147e+06,247754,1.20929,11.8029,1,0.994333,9.97342,2.48019e+06,496027,0.00205579,0.00433757,992077,992055,2.4802e+06,496055,2.42968,2.36948,141,141,0.28,0,0
0.499335,0.499335,0.497287,4.97755,1.23986e+06,247327,1.43925,14.0625,1,0.993253,9.96835,2.47643e+06,495273,0.00244936,0.00517441,990571,990545,2.47643e+06,495312,2.8942,2.82519,142,142,0.282,0,0
0.499204,0.499204,0.4968,4.97335,1.23804e+06,246840,1.70158,16.6434,1,0.992022,9.96256,2.47213e+06,494411,0.00289935,0.00613281,988853,988823,2.47214e+06,494467,3.42508,3.34652,143,143,0.284,0,0
0.499054,0.499054,0.49625,4.96857,1.23597e+06,246290,1.99865,19.5697,1,0.990625,9.95599,2.46727e+06,493436,0.00341026,0.00722277,986907,986873,2.46727e+06,493513,4.0275,3.9387,144,144,0.286,0,0
0.498882,0.498882,0.495633,4.96317,1.23365e+06,245672,2.33264,22.8638,1,0.989054,9.94859,2.46179e+06,492340,0.00398638,0.00845399,984718,984679,2.4618e+06,492445,4.70639,4.60669,145,145,0.288,0,0
0.498688,0.498688,0.494944,4.95711,1.23107e+06,244984,2.70554,26.546,1,0.987297,9.9403,2.45568e+06,491115,0.00463171,0.00983567,982272,982229,2.4557e+06,491257,5.46635,5.35514,146,146,0.29,0,0
0.498469,0.498469,0.494182,4.95035,1.22821e+06,244223,3.11905,30.6341,1,0.985347,9.9311,2.4489e+06,489756,0.00534997,0.0113763,979560,979512,2.44892e+06,489946,6.31155,6.18828,147,147,0.292,0,0
0.498225,0.498225,0.493342,4.94285,1.22506e+06,243387,3.57459,35.1429,1,0.983195,9.92093,2.44142e+06,488258,0.00614444,0.0130839,976570,976517,2.44145e+06,488509,7.24566,7.10984,148,148,0.294,0,0
0.497954,0.497954,0.492424,4.9346,1.22161e+06,242476,4.07324,40.084,1,0.980835,9.90976,2.43324e+06,486618,0.00701799,0.0149651,973294,973236,2.43327e+06,486945,8.27181,8.12305,149,149,0.296,0,0
0.497655,0.497655,0.491425,4.92557,1.21787e+06,241489,4.61574,45.4656,1,0.978263,9.89756,2.42432e+06,484832,0.00797302,0.0170262,969728,969664,2.42436e+06,485254,9.39256,9.23052,150,150,0.298,0,0
0.497327,0.497327,0.490345,4.91574,1.21382e+06,240426,5.20248,51.2922,1,0.975475,9.88432,2.41467e+06,482899,0.00901144,0.0192722,965867,965798,2.41472e+06,483437,10.6098,10.4343,151,151,0.3,0,0
0.49697,0.49697,0.489182,4.9051,1.20946e+06,239290,5.83347,57.5649,1,0.97247,9.87003,2.40428e+06,480818,0.0101346,0.0217071,961711,961637,2.40435e+06,481498,11.925,11.7357,152,152,0.302,0,0
0.496582,0.496582,0.487937,4.89365,1.2048e+06,238081,6.5084,64.281,1,0.969247,9.85467,2.39315e+06,478590,0.0113436,0.024334,957261,957181,2.39324e+06,479441,13.3386,13.1356,153,153,0.304,0,0
0.496163,0.496163,0.48661,4.88138,1.19984e+06,236804,7.22661,71.4346,1,0.965808,9.83824,2.3813e+06,476217,0.0126386,0.0271548,952519,952434,2.3814e+06,477270,14.8509,14.6341,154,154,0.306,0,0
0.495714,0.495714,0.485202,4.86829,1.19458e+06,235461,7.98712,79.0166,1,0.962157,9.82076,2.36873e+06,473701,0.0140197,0.0301708,947492,947401,2.36886e+06,474994,16.4614,16.2309,155,155,0.308,0,0
0.495234,0.495234,0.483715,4.8544,1.18904e+06,234057,8.78866,87.0149,1,0.958296,9.80223,2.35546e+06,471045,0.0154864,0.0333821,942185,942089,2.35562e+06,472619,18.1691,17.925,156,156,0.31,0,0
0.494723,0.494723,0.482151,4.83972,1.18321e+06,232596,9.62973,95.4145,1,0.954231,9.78268,2.34152e+06,468254,0.0170379,0.0367881,936608,936507,2.34171e+06,470155,19.9724,19.7149,157,157,0.312,0,0
0.494182,0.494182,0.480511,4.82426,1.17712e+06,231084,10.5086,104.199,1,0.949968,9.76212,2.32693e+06,465333,0.0186728,0.0403874,930771,930665,2.32716e+06,467610,21.8696,21.5989,158,158,0.314,0,0
0.49361,0.49361,0.478799,4.80805,1.17076e+06,229526,11.4233,113.348,1,0.945515,9.74058,2.31171e+06,462287,0.0203897,0.0441778,924685,924574,2.31198e+06,464994,23.8581,23.5746,159,159,0.316,0,0
0.49301,0.49301,0.477017,4.79112,1.16416e+06,227927,12.3717,122.841,1,0.940879,9.7181,2.29591e+06,459124,0.0221866,0.0481569,918362,918247,2.29622e+06,462318,25.9355,25.6394,160,160,0.318,0,0
0.49238,0.49238,0.475168,4.77348,1.15733e+06,226294,13.3517,132.658,1,0.93607,9.6947,2.27954e+06,455848,0.0240616,0.0523213,911816,911696,2.27991e+06,459592,28.0988,27.7906,161,161,0.32,0,0
0.491723,0.491723,0.473254,4.75516,1.15027e+06,224632,14.3609,142.773,1,0.931095,9.67042,2.26265e+06,452468,0.0260124,0.0566675,905059,904936,2.26308e+06,456827,30.3449,30.0249,162,162,0.322,0,0
0.491038,0.491038,0.47128,4.73621,1.14301e+06,222948,15.3969,153.164,1,0.925964,9.6453,2.24527e+06,448990,0.0280365,0.0611914,898107,897980,2.24576e+06,454034,32.6705,32.339,163,163,0.324,0,0
0.490327,0.490327,0.469249,4.71664,1.13555e+06,221247,16.4575,163.807,1,0.920687,9.61937,2.22743e+06,445422,0.0301314,0.0658889,890974,890843,2.228e+06,451223,35.072,34.7296,164,164,0.326,0,0
0.489591,0.489591,0.467164,4.6965,1.12792e+06,219535,17.5401,174.677,1,0.915274,9.59269,2.20918e+06,441770,0.0322945,0.0707552,883674,883540,2.20983e+06,448405,37.546,37.1931,165,165,0.328,0,0
0.488831,0.488831,0.465028,4.67581,1.12012e+06,217818,18.6424,185.75,1,0.909734,9.56528,2.19055e+06,438043,0.034523,0.0757859,876222,876085,2.19128e+06,445590,40.0888,39.7259,166,166,0.33,0,0
0.488047,0.488047,0.462845,4.6546,1.11217e+06,216102,19.762,197.003,1,0.904077,9.5372,2.17158e+06,434246,0.0368142,0.080976,868632,868493,2.1724e+06,442788,42.6968,42.3243,167,167,0.332,0,0
0.487242,0.487242,0.460617,4.63292,1.10408e+06,214391,20.8965,208.411,1,0.898313,9.50847,2.1523e+06,430388,0.0391654,0.0863205,860918,860777,2.15322e+06,440009,45.3663,44.9847,168,168,0.334,0,0
0.486415,0.486415,0.45835,4.6108,1.09587e+06,212690,22.0438,219.951,1,0.892451,9.47915,2.13274e+06,426476,0.0415737,0.0918146,853095,852951,2.13377e+06,437261,48.0938,47.7034,169,169,0.336,0,0
0.485568,0.485568,0.456045,4.58826,1.08755e+06,211005,23.2015,231.601,1,0.886501,9.44927,2.11294e+06,422515,0.0440363,0.0974531,845175,845030,2.11409e+06,434553,50.8755,50.477,170,170,0.338,0,0
0.484702,0.484702,0.453706,4.56534,1.07914e+06,209339,24.3676,243.341,1,0.880472,9.41888,2.09293e+06,418513,0.0465506,0.103231,837173,837026,2.0942e+06,431893,53.708,53.3017,171,171,0.34,0,0
0.483818,0.483818,0.451335,4.54208,1.07064e+06,207697,25.5401,255.147,1,0.874372,9.388,2.07275e+06,414476,0.0491138,0.109143,829100,828952,2.07415e+06,429288,56.5878,56.1741,172,172,0.342,0,0
0.482917,0.482917,0.448937,4.5185,1.06207e+06,206083,26.7169,267.002,1,0.868211,9.35669,2.05242e+06,410410,0.0517232,0.115185,820970,820820,2.05396e+06,426746,59.5114,59.0908,173,173,0.344,0,0
0.482,0.482,0.446514,4.49464,1.05344e+06,204499,27.8961,278.884,1,0.861997,9.32497,2.03198e+06,406321,0.054376,0.121351,812793,812642,2.03366e+06,424272,62.4753,62.0483,174,174,0.346,0,0
0.481068,0.481068,0.444069,4.47052,1.04476e+06,202949,29.0761,290.777,1,0.855738,9.29289,2.01145e+06,402215,0.0570698,0.127636,804581,804430,2.01329e+06,421872,65.4764,65.0433,175,175,0.348,0,0
0.480123,0.480123,0.441605,4.44617,1.03604e+06,201437,30.255,302.662,1,0.849441,9.26048,1.99086e+06,398097,0.0598018,0.134035,796345,796193,1.99286e+06,419553,68.5113,68.0726,176,176,0.35,0,0
0.479165,0.479165,0.439124,4.42162,1.02729e+06,199964,31.4312,314.523,1,0.843115,9.22777,1.97024e+06,393972,0.0625696,0.140544,788095,787943,1.9724e+06,417317,71.5769,71.133,177,177,0.352,0,0
0.478194,0.478194,0.43663,4.39691,1.01853e+06,198532,32.6032,326.344,1,0.836767,9.19481,1.9496e+06,389845,0.0653704,0.147156,779842,779690,1.95194e+06,415171,74.6701,74.2213,178,178,0.354,0,0
0.477213,0.477213,0.434124,4.37205,1.00976e+06,197145,33.7695,338.11,1,0.830403,9.16163,1.92899e+06,385721,0.0682019,0.153868,771594,771442,1.9315e+06,413117,77.7876,77.3345,179,179,0.356,0,0
0.476222,0.476222,0.43161,4.34707,1.00099e+06,195803,34.9287,349.806,1,0.824031,9.12825,1.9084e+06,381605,0.0710614,0.160673,763362,763210,1.9111e+06,411159,80.9265,80.4695,180,180,0.358,0,0
0.475221,0.475221,0.42909,4.322,992238,194508,36.0795,361.42,1,0.817658,9.09471,1.88788e+06,377501,0.0739464,0.167566,755153,755002,1.89077e+06,409300,84.0839,83.6233,181,181,0.36,0,0
0.474213,0.474213,0.426566,4.29686,983502,193261,37.2207,372.937,1,0.811289,9.06105,1.86744e+06,373413,0.0768544,0.174543,746977,746826,1.87053e+06,407541,87.2566,86.7928,182,182,0.362,0,0
0.473197,0.473197,0.424041,4.27169,974794,192064,38.351,384.346,1,0.804932,9.0273,1.8471e+06,369345,0.0797827,0.181598,738841,738691,1.85039e+06,405886,90.4417,89.9752,183,183,0.364,0,0
0.472175,0.472175,0.421517,4.24649,966123,190917,39.4693,395.635,1,0.798592,8.99348,1.82688e+06,365302,0.082729,0.188724,730753,730604,1.83038e+06,404335,93.6363,93.1675,184,184,0.366,0,0
0.471147,0.471147,0.418997,4.22131,957498,189820,40.5746,406.794,1,0.792276,8.95964,1.8068e+06,361286,0.0856904,0.195917,722721,722573,1.81052e+06,402889,96.8374,96.3668,185,185,0.368,0,0
0.470115,0.470115,0.416484,4.19615,948925,188774,41.6659,417.811,1,0.785989,8.9258,1.78688e+06,357303,0.0886643,0.203169,714753,714605,1.79081e+06,401549,100.042,99.5699,186,186,0.37,0,0
0.46908,0.46908,0.413978,4.17106,940414,187780,42.7421,428.676,1,0.779738,8.89199,1.76714e+06,353354,0.0916481,0.210476,706854,706708,1.77129e+06,400315,103.247,102.774,187,187,0.372,0,0
0.468042,0.468042,0.411484,4.14604,931972,186836,43.8024,439.381,1,0.773527,8.85826,1.74758e+06,349444,0.0946389,0.21783,699033,698888,1.75197e+06,399187,106.45,105.976,188,188,0.374,0,0
0.467002,0.467002,0.409003,4.12112,923606,185944,44.8459,449.915,1,0.767364,8.82462,1.72824e+06,345576,0.0976338,0.225224,691296,691153,1.73285e+06,398166,109.647,109.173,189,189,0.376,0,0
0.465962,0.465962,0.406538,4.09633,915325,185103,45.8717,460.27,1,0.761253,8.79112,1.70912e+06,341754,0.10063,0.232652,683650,683508,1.71397e+06,397249,112.835,112.362,190,190,0.378,0,0
0.464922,0.464922,0.404091,4.07169,907135,184312,46.8791,470.438,1,0.755201,8.75779,1.69025e+06,337981,0.103624,0.240106,676101,675961,1.69533e+06,396435,116.011,115.539,191,191,0.38,0,0
0.463884,0.463884,0.401665,4.04723,899045,183570,47.8672,480.41,1,0.749213,8.72465,1.67164e+06,334259,0.106613,0.247577,668656,668518,1.67696e+06,395724,119.172,118.701,192,192,0.382,0,0
0.462848,0.462848,0.399262,4.02297,891062,182877,48.8354,490.179,1,0.743295,8.69176,1.6533e+06,330593,0.109594,0.255058,661322,661186,1.65886e+06,395113,122.314,121.845,193,193,0.384,0,0
0.461816,0.461816,0.396885,3.99893,883193,182232,49.783,499.737,1,0.737452,8.65914,1.63526e+06,326985,0.112563,0.26254,654104,653970,1.64106e+06,394600,125.434,124.968,194,194,0.386,0,0
