"alA_l","alpha_aux_l","alrhoA_g","alrhoA_l","alrhoEA_g","alrhoEA_l","alrhouA_g","alrhouA_l","area_aux","density_aux_g","density_aux_l","internal_energy_aux_g","internal_energy_aux_l","mach_aux_g","mach_aux_l","pressure_aux_g","pressure_aux_l","total_energy_aux_g","total_energy_aux_l","velocity_x_aux_g","velocity_x_aux_l","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0.5,0.5,0.5,5,125000,25000,2.14093e-12,1.93542e-11,1,1,10,250000,50000,1.14438e-14,2.23484e-14,100000,100000,250000,50000,4.28186e-12,3.87085e-12,393,393,0.784,0,0
0.5,0.5,0.5,5,125000,25000,1.3886e-12,1.56555e-11,1,1,10,250000,50000,7.42239e-15,1.80774e-14,100000,100000,250000,50000,2.7772e-12,3.13109e-12,394,394,0.786,0,0
0.5,0.5,0.5,5,125000,25000,1.36036e-12,1.49004e-11,1,1,10,250000,50000,7.2714e-15,1.72055e-14,100000,100000,250000,50000,2.72071e-12,2.98007e-12,395,395,0.788,0,0
0.5,0.5,0.5,5,125000,25000,2.02419e-12,1.8115e-11,1,1,10,250000,50000,1.08197e-14,2.09174e-14,100000,100000,250000,50000,4.04837e-12,3.62301e-12,396,396,0.79,0,0
0.5,0.5,0.5,5,125000,25000,2.08044e-12,2.06275e-11,1,1,10,250000,50000,1.11204e-14,2.38185e-14,100000,100000,250000,50000,4.16088e-12,4.12549e-12,397,397,0.792,0,0
0.5,0.5,0.5,5,125000,25000,2.19614e-12,2.27379e-11,1,1,10,250000,50000,1.17388e-14,2.62555e-14,100000,100000,250000,50000,4.39227e-12,4.54758e-12,398,398,0.794,0,0
0.5,0.5,0.5,5,125000,25000,2.13193e-12,2.35584e-11,1,1,10,250000,50000,1.13956e-14,2.72029e-14,100000,100000,250000,50000,4.26386e-12,4.71167e-12,399,399,0.796,0,0
0.5,0.5,0.5,5,125000,25000,2.21404e-12,2.30964e-11,1,1,10,250000,50000,1.18345e-14,2.66694e-14,100000,100000,250000,50000,4.42808e-12,4.61928e-12,400,400,0.798,0,0
0.5,0.5,0.5,5,125000,25000,2.49205e-12,2.41097e-11,1,1,10,250000,50000,1.33206e-14,2.78394e-14,100000,100000,250000,50000,4.9841e-12,4.82193e-12,401,401,0.8,0,0
0.5,0.5,0.5,5,125000,25000,2.68462e-12,2.60654e-11,1,1,10,250000,50000,1.43499e-14,3.00977e-14,100000,100000,250000,50000,5.36923e-12,5.21307e-12,402,402,0.802,0,0
0.5,0.5,0.5,5,125000,25000,2.36231e-12,2.56895e-11,1,1,10,250000,50000,1.26271e-14,2.96637e-14,100000,100000,250000,50000,4.72461e-12,5.13791e-12,403,403,0.804,0,0
0.5,0.5,0.5,5,125000,25000,2.42103e-12,2.414e-11,1,1,10,250000,50000,1.2941e-14,2.78744e-14,100000,100000,250000,50000,4.84206e-12,4.82799e-12,404,404,0.806,0,0
0.5,0.5,0.5,5,125000,25000,2.053e-12,2.02504e-11,1,1,10,250000,50000,1.09737e-14,2.33831e-14,100000,100000,250000,50000,4.106e-12,4.05008e-12,405,405,0.808,0,0
0.5,0.5,0.5,5,125000,25000,1.34791e-12,1.28403e-11,1,1,10,250000,50000,7.20487e-15,1.48266e-14,100000,100000,250000,50000,2.69582e-12,2.56805e-12,406,406,0.81,0,0
0.5,0.5,0.5,5,125000,25000,6.20567e-13,6.50583e-12,1,1,10,250000,50000,3.31707e-15,7.51229e-15,100000,100000,250000,50000,1.24113e-12,1.30117e-12,407,407,0.812,0,0
0.5,0.5,0.5,5,125000,25000,1.06195e-13,4.54932e-13,1,1,10,250000,50000,5.67635e-16,5.25311e-16,100000,100000,250000,50000,2.1239e-13,9.09865e-14,408,408,0.814,0,0
0.5,0.5,0.5,5,125000,25000,-5.79408e-13,-5.64784e-12,1,1,10,250000,50000,3.09706e-15,6.52156e-15,100000,100000,250000,50000,-1.15882e-12,-1.12957e-12,409,409,0.816,0,0
0.5,0.5,0.5,5,125000,25000,-1.33265e-12,-1.21428e-11,1,1,10,250000,50000,7.12332e-15,1.40213e-14,100000,100000,250000,50000,-2.6653e-12,-2.42855e-12,410,410,0.818,0,0
0.5,0.5,0.5,5,125000,25000,-1.64122e-12,-1.85934e-11,1,1,10,250000,50000,8.77267e-15,2.14698e-14,100000,100000,250000,50000,-3.28243e-12,-3.71868e-12,411,411,0.82,0,0
0.5,0.5,0.5,5,125000,25000,-2.52553e-12,-2.66392e-11,1,1,10,250000,50000,1.34995e-14,3.07604e-14,100000,100000,250000,50000,-5.05105e-12,-5.32785e-12,412,412,0.822,0,0
0.5,0.5,0.5,5,125000,25000,-3.07164e-12,-3.00472e-11,1,1,10,250000,50000,1.64186e-14,3.46955e-14,100000,100000,250000,50000,-6.14327e-12,-6.00944e-12,413,413,0.824,0,0
0.5,0.5,0.5,5,125000,25000,-2.82493e-12,-2.99424e-11,1,1,10,250000,50000,1.50999e-14,3.45745e-14,100000,100000,250000,50000,-5.64985e-12,-5.98849e-12,414,414,0.826,0,0
0.5,0.5,0.5,5,125000,25000,-2.74154e-12,-2.81318e-11,1,1,10,250000,50000,1.46541e-14,3.24838e-14,100000,100000,250000,50000,-5.48308e-12,-5.62635e-12,415,415,0.828,0,0
0.5,0.5,0.5,5,125000,25000,-2.80919e-12,-2.71436e-11,1,1,10,250000,50000,1.50157e-14,3.13427e-14,100000,100000,250000,50000,-5.61837e-12,-5.42872e-12,416,416,0.83,0,0
0.5,0.5,0.5,5,125000,25000,-2.5087e-12,-2.45969e-11,1,1,10,250000,50000,1.34096e-14,2.84021e-14,100000,100000,250000,50000,-5.0174e-12,-4.91938e-12,417,417,0.832,0,0
0.5,0.5,0.5,5,125000,25000,-2.27144e-12,-2.26504e-11,1,1,10,250000,50000,1.21413e-14,2.61544e-14,100000,100000,250000,50000,-4.54287e-12,-4.53008e-12,418,418,0.834,0,0
0.5,0.5,0.5,5,125000,25000,-1.6635e-12,-1.70599e-11,1,1,10,250000,50000,8.8918e-15,1.96991e-14,100000,100000,250000,50000,-3.32701e-12,-3.41199e-12,419,419,0.836,0,0
0.5,0.5,0.5,5,125000,25000,-9.28977e-13,-8.66838e-12,1,1,10,250000,50000,4.96559e-15,1.00094e-14,100000,100000,250000,50000,-1.85795e-12,-1.73368e-12,420,420,0.838,0,0
0.5,0.5,0.5,5,125000,25000,-3.41323e-13,-2.11716e-12,1,1,10,250000,50000,1.82445e-15,2.44469e-15,100000,100000,250000,50000,-6.82646e-13,-4.23433e-13,421,421,0.84,0,0
0.5,0.5,0.5,5,125000,25000,1.70752e-13,2.39975e-12,1,1,10,250000,50000,9.12708e-16,2.77099e-15,100000,100000,250000,50000,3.41504e-13,4.7995e-13,422,422,0.842,0,0
0.5,0.5,0.5,5,125000,25000,7.15675e-13,5.80797e-12,1,1,10,250000,50000,3.82544e-15,6.70647e-15,100000,100000,250000,50000,1.43135e-12,1.16159e-12,423,423,0.844,0,0
0.5,0.5,0.5,5,125000,25000,1.18439e-12,1.07179e-11,1,1,10,250000,50000,6.33082e-15,1.2376e-14,100000,100000,250000,50000,2.36878e-12,2.14358e-12,424,424,0.846,0,0
0.5,0.5,0.5,5,125000,25000,1.39185e-12,1.58884e-11,1,1,10,250000,50000,7.43975e-15,1.83464e-14,100000,100000,250000,50000,2.7837e-12,3.17769e-12,425,425,0.848,0,0
0.5,0.5,0.5,5,125000,25000,2.25909e-12,2.12726e-11,1,1,10,250000,50000,1.20753e-14,2.45634e-14,100000,100000,250000,50000,4.51818e-12,4.25451e-12,426,426,0.85,0,0
0.5,0.5,0.5,5,125000,25000,2.43588e-12,2.61785e-11,1,1,10,250000,50000,1.30203e-14,3.02283e-14,100000,100000,250000,50000,4.87175e-12,5.23569e-12,427,427,0.852,0,0
0.5,0.5,0.5,5,125000,25000,2.84042e-12,2.81601e-11,1,1,10,250000,50000,1.51827e-14,3.25165e-14,100000,100000,250000,50000,5.68085e-12,5.63203e-12,428,428,0.854,0,0
0.5,0.5,0.5,5,125000,25000,2.85811e-12,2.68843e-11,1,1,10,250000,50000,1.52772e-14,3.10433e-14,100000,100000,250000,50000,5.71622e-12,5.37686e-12,429,429,0.856,0,0
0.5,0.5,0.5,5,125000,25000,2.27493e-12,2.52834e-11,1,1,10,250000,50000,1.216e-14,2.91948e-14,100000,100000,250000,50000,4.54986e-12,5.05668e-12,430,430,0.858,0,0
0.5,0.5,0.5,5,125000,25000,3.01562e-12,2.74689e-11,1,1,10,250000,50000,1.61192e-14,3.17183e-14,100000,100000,250000,50000,6.03124e-12,5.49378e-12,431,431,0.86,0,0
0.5,0.5,0.5,5,125000,25000,3.01883e-12,3.01541e-11,1,1,10,250000,50000,1.61363e-14,3.4819e-14,100000,100000,250000,50000,6.03767e-12,6.03082e-12,432,432,0.862,0,0
0.5,0.5,0.5,5,125000,25000,3.63606e-12,3.72635e-11,1,1,10,250000,50000,1.94356e-14,4.30282e-14,100000,100000,250000,50000,7.27212e-12,7.4527e-12,433,433,0.864,0,0
0.5,0.5,0.5,5,125000,25000,4.13489e-12,4.37209e-11,1,1,10,250000,50000,2.21019e-14,5.04846e-14,100000,100000,250000,50000,8.26978e-12,8.74418e-12,434,434,0.866,0,0
0.5,0.5,0.5,5,125000,25000,5.05847e-12,5.08603e-11,1,1,10,250000,50000,2.70387e-14,5.87284e-14,100000,100000,250000,50000,1.01169e-11,1.01721e-11,435,435,0.868,0,0
0.5,0.5,0.5,5,125000,25000,5.2991e-12,5.17825e-11,1,1,10,250000,50000,2.83249e-14,5.97933e-14,100000,100000,250000,50000,1.05982e-11,1.03565e-11,436,436,0.87,0,0
0.5,0.5,0.5,5,125000,25000,5.02179e-12,4.98733e-11,1,1,10,250000,50000,2.68426e-14,5.75887e-14,100000,100000,250000,50000,1.00436e-11,9.97466e-12,437,437,0.872,0,0
0.5,0.5,0.5,5,125000,25000,4.71029e-12,4.68542e-11,1,1,10,250000,50000,2.51775e-14,5.41026e-14,100000,100000,250000,50000,9.42057e-12,9.37084e-12,438,438,0.874,0,0
0.5,0.5,0.5,5,125000,25000,4.33277e-12,4.29712e-11,1,1,10,250000,50000,2.31596e-14,4.96188e-14,100000,100000,250000,50000,8.66554e-12,8.59423e-12,439,439,0.876,0,0
0.5,0.5,0.5,5,125000,25000,4.05449e-12,4.02838e-11,1,1,10,250000,50000,2.16722e-14,4.65157e-14,100000,100000,250000,50000,8.10899e-12,8.05676e-12,440,440,0.878,0,0
0.5,0.5,0.5,5,125000,25000,3.53114e-12,3.65329e-11,1,1,10,250000,50000,1.88747e-14,4.21845e-14,100000,100000,250000,50000,7.06227e-12,7.30657e-12,441,441,0.88,0,0
0.5,0.5,0.5,5,125000,25000,3.62446e-12,3.41467e-11,1,1,10,250000,50000,1.93736e-14,3.94293e-14,100000,100000,250000,50000,7.24892e-12,6.82935e-12,442,442,0.882,0,0
0.5,0.5,0.5,5,125000,25000,2.97753e-12,2.93884e-11,1,1,10,250000,50000,1.59156e-14,3.39348e-14,100000,100000,250000,50000,5.95506e-12,5.87768e-12,443,443,0.884,0,0
0.5,0.5,0.5,5,125000,25000,2.34545e-12,2.42251e-11,1,1,10,250000,50000,1.2537e-14,2.79728e-14,100000,100000,250000,50000,4.6909e-12,4.84503e-12,444,444,0.886,0,0
0.5,0.5,0.5,5,125000,25000,1.98122e-12,1.92583e-11,1,1,10,250000,50000,1.05901e-14,2.22376e-14,100000,100000,250000,50000,3.96244e-12,3.85167e-12,445,445,0.888,0,0
0.5,0.5,0.5,5,125000,25000,1.69931e-12,1.75241e-11,1,1,10,250000,50000,9.08322e-15,2.02351e-14,100000,100000,250000,50000,3.39863e-12,3.50483e-12,446,446,0.89,0,0
0.5,0.5,0.5,5,125000,25000,1.78495e-12,1.83412e-11,1,1,10,250000,50000,9.54098e-15,2.11786e-14,100000,100000,250000,50000,3.56991e-12,3.66824e-12,447,447,0.892,0,0
0.5,0.5,0.5,5,125000,25000,1.90145e-12,2.01843e-11,1,1,10,250000,50000,1.01637e-14,2.33068e-14,100000,100000,250000,50000,3.80289e-12,4.03686e-12,448,448,0.894,0,0
0.5,0.5,0.5,5,125000,25000,1.85177e-12,1.9159e-11,1,1,10,250000,50000,9.89814e-15,2.21229e-14,100000,100000,250000,50000,3.70354e-12,3.8318e-12,449,449,0.896,0,0
0.5,0.5,0.5,5,125000,25000,1.89405e-12,1.77297e-11,1,1,10,250000,50000,1.01241e-14,2.04726e-14,100000,100000,250000,50000,3.78811e-12,3.54595e-12,450,450,0.898,0,0
0.5,0.5,0.5,5,125000,25000,1.7548e-12,1.87659e-11,1,1,10,250000,50000,9.37978e-15,2.1669e-14,100000,100000,250000,50000,3.50959e-12,3.75318e-12,451,451,0.9,0,0
0.5,0.5,0.5,5,125000,25000,1.84839e-12,1.8533e-11,1,1,10,250000,50000,9.88004e-15,2.14001e-14,100000,100000,250000,50000,3.69677e-12,3.70661e-12,452,452,0.902,0,0
0.5,0.5,0.5,5,125000,25000,1.89969e-12,2.01495e-11,1,1,10,250000,50000,1.01543e-14,2.32666e-14,100000,100000,250000,50000,3.79939e-12,4.02989e-12,453,453,0.904,0,0
0.5,0.5,0.5,5,125000,25000,2.14495e-12,1.92478e-11,1,1,10,250000,50000,1.14652e-14,2.22254e-14,100000,100000,250000,50000,4.28989e-12,3.84956e-12,454,454,0.906,0,0
0.5,0.5,0.5,5,125000,25000,1.72604e-12,1.72433e-11,1,1,10,250000,50000,9.22606e-15,1.99109e-14,100000,100000,250000,50000,3.45208e-12,3.44866e-12,455,455,0.908,0,0
0.5,0.5,0.5,5,125000,25000,1.49723e-12,1.45509e-11,1,1,10,250000,50000,8.00305e-15,1.6802e-14,100000,100000,250000,50000,2.99447e-12,2.91019e-12,456,456,0.91,0,0
0.5,0.5,0.5,5,125000,25000,1.25711e-12,1.27478e-11,1,1,10,250000,50000,6.71953e-15,1.47198e-14,100000,100000,250000,50000,2.51422e-12,2.54955e-12,457,457,0.912,0,0
0.5,0.5,0.5,5,125000,25000,1.11607e-12,1.0901e-11,1,1,10,250000,50000,5.96562e-15,1.25874e-14,100000,100000,250000,50000,2.23213e-12,2.18019e-12,458,458,0.914,0,0
0.5,0.5,0.5,5,125000,25000,9.07389e-13,9.69195e-12,1,1,10,250000,50000,4.8502e-15,1.11913e-14,100000,100000,250000,50000,1.81478e-12,1.93839e-12,459,459,0.916,0,0
0.5,0.5,0.5,5,125000,25000,1.21573e-12,9.35773e-12,1,1,10,250000,50000,6.49833e-15,1.08054e-14,100000,100000,250000,50000,2.43145e-12,1.87155e-12,460,460,0.918,0,0
0.5,0.5,0.5,5,125000,25000,8.01077e-13,8.93844e-12,1,1,10,250000,50000,4.28194e-15,1.03212e-14,100000,100000,250000,50000,1.60215e-12,1.78769e-12,461,461,0.92,0,0
0.5,0.5,0.5,5,125000,25000,1.15962e-12,1.19256e-11,1,1,10,250000,50000,6.19843e-15,1.37704e-14,100000,100000,250000,50000,2.31924e-12,2.38511e-12,462,462,0.922,0,0
0.5,0.5,0.5,5,125000,25000,1.4903e-12,1.48346e-11,1,1,10,250000,50000,7.96601e-15,1.71296e-14,100000,100000,250000,50000,2.98061e-12,2.96693e-12,463,463,0.924,0,0
0.5,0.5,0.5,5,125000,25000,2.49863e-12,2.23495e-11,1,1,10,250000,50000,1.33558e-14,2.58069e-14,100000,100000,250000,50000,4.99727e-12,4.46989e-12,464,464,0.926,0,0
0.5,0.5,0.5,5,125000,25000,3.01114e-12,3.06627e-11,1,1,10,250000,50000,1.60952e-14,3.54063e-14,100000,100000,250000,50000,6.02228e-12,6.13254e-12,465,465,0.928,0,0
0.5,0.5,0.5,5,125000,25000,4.48645e-12,4.21101e-11,1,1,10,250000,50000,2.39811e-14,4.86245e-14,100000,100000,250000,50000,8.9729e-12,8.42201e-12,466,466,0.93,0,0
0.5,0.5,0.5,5,125000,25000,5.04924e-12,5.17312e-11,1,1,10,250000,50000,2.69893e-14,5.97341e-14,100000,100000,250000,50000,1.00985e-11,1.03462e-11,467,467,0.932,0,0
0.5,0.5,0.5,5,125000,25000,5.1071e-12,5.39254e-11,1,1,10,250000,50000,2.72986e-14,6.22677e-14,100000,100000,250000,50000,1.02142e-11,1.07851e-11,468,468,0.934,0,0
0.5,0.5,0.5,5,125000,25000,4.13588e-12,4.44218e-11,1,1,10,250000,50000,2.21072e-14,5.12939e-14,100000,100000,250000,50000,8.27175e-12,8.88436e-12,469,469,0.936,0,0
0.5,0.5,0.5,5,125000,25000,3.00041e-12,2.98384e-11,1,1,10,250000,50000,1.60379e-14,3.44544e-14,100000,100000,250000,50000,6.00082e-12,5.96768e-12,470,470,0.938,0,0
0.5,0.5,0.5,5,125000,25000,1.76499e-12,1.63026e-11,1,1,10,250000,50000,9.43425e-15,1.88246e-14,100000,100000,250000,50000,3.52997e-12,3.26052e-12,471,471,0.94,0,0
0.5,0.5,0.5,5,125000,25000,7.20316e-13,6.41309e-12,1,1,10,250000,50000,3.85025e-15,7.4052e-15,100000,100000,250000,50000,1.44063e-12,1.28262e-12,472,472,0.942,0,0
0.5,0.5,0.5,5,125000,25000,-1.087e-13,-4.08542e-14,1,1,10,250000,50000,5.81028e-16,4.71744e-17,100000,100000,250000,50000,-2.17401e-13,-8.17085e-15,473,473,0.944,0,0
0.5,0.5,0.5,5,125000,25000,-4.58661e-14,-1.59687e-12,1,1,10,250000,50000,2.45165e-16,1.84391e-15,100000,100000,250000,50000,-9.17323e-14,-3.19374e-13,474,474,0.946,0,0
0.5,0.5,0.5,5,125000,25000,-5.47143e-13,-4.89164e-12,1,1,10,250000,50000,2.9246e-15,5.64838e-15,100000,100000,250000,50000,-1.09429e-12,-9.78327e-13,475,475,0.948,0,0
0.5,0.5,0.5,5,125000,25000,-4.98584e-13,-5.46661e-12,1,1,10,250000,50000,2.66504e-15,6.3123e-15,100000,100000,250000,50000,-9.97167e-13,-1.09332e-12,476,476,0.95,0,0
0.5,0.5,0.5,5,125000,25000,-6.67226e-13,-5.97305e-12,1,1,10,250000,50000,3.56647e-15,6.89709e-15,100000,100000,250000,50000,-1.33445e-12,-1.19461e-12,477,477,0.952,0,0
0.5,0.5,0.5,5,125000,25000,-7.39533e-13,-5.6815e-12,1,1,10,250000,50000,3.95297e-15,6.56043e-15,100000,100000,250000,50000,-1.47907e-12,-1.1363e-12,478,478,0.954,0,0
0.5,0.5,0.5,5,125000,25000,-3.65977e-13,-4.55138e-12,1,1,10,250000,50000,1.95623e-15,5.25548e-15,100000,100000,250000,50000,-7.31953e-13,-9.10275e-13,479,479,0.956,0,0
0.5,0.5,0.5,5,125000,25000,-4.98553e-13,-5.28746e-12,1,1,10,250000,50000,2.66488e-15,6.10543e-15,100000,100000,250000,50000,-9.97106e-13,-1.05749e-12,480,480,0.958,0,0
0.5,0.5,0.5,5,125000,25000,-5.05592e-13,-5.77782e-12,1,1,10,250000,50000,2.70251e-15,6.67165e-15,100000,100000,250000,50000,-1.01118e-12,-1.15556e-12,481,481,0.96,0,0
0.5,0.5,0.5,5,125000,25000,-6.72644e-13,-6.39359e-12,1,1,10,250000,50000,3.59543e-15,7.38269e-15,100000,100000,250000,50000,-1.34529e-12,-1.27872e-12,482,482,0.962,0,0
0.5,0.5,0.5,5,125000,25000,-7.54546e-13,-6.56971e-12,1,1,10,250000,50000,4.03322e-15,7.58604e-15,100000,100000,250000,50000,-1.50909e-12,-1.31394e-12,483,483,0.964,0,0
0.5,0.5,0.5,5,125000,25000,-5.59527e-13,-5.99346e-12,1,1,10,250000,50000,2.9908e-15,6.92065e-15,100000,100000,250000,50000,-1.11905e-12,-1.19869e-12,484,484,0.966,0,0
0.5,0.5,0.5,5,125000,25000,-2.69034e-13,-2.45756e-12,1,1,10,250000,50000,1.43805e-15,2.83774e-15,100000,100000,250000,50000,-5.38069e-13,-4.91511e-13,485,485,0.968,0,0
0.5,0.5,0.5,5,125000,25000,1.14191e-14,-4.04449e-13,1,1,10,250000,50000,6.10378e-17,4.67018e-16,100000,100000,250000,50000,2.28383e-14,-8.08899e-14,486,486,0.97,0,0
0.5,0.5,0.5,5,125000,25000,2.70598e-13,2.63952e-12,1,1,10,250000,50000,1.44641e-15,3.04786e-15,100000,100000,250000,50000,5.41196e-13,5.27904e-13,487,487,0.972,0,0
0.5,0.5,0.5,5,125000,25000,6.58613e-13,4.82836e-12,1,1,10,250000,50000,3.52044e-15,5.57531e-15,100000,100000,250000,50000,1.31723e-12,9.65672e-13,488,488,0.974,0,0
0.5,0.5,0.5,5,125000,25000,1.16297e-12,9.73579e-12,1,1,10,250000,50000,6.21632e-15,1.12419e-14,100000,100000,250000,50000,2.32593e-12,1.94716e-12,489,489,0.976,0,0
0.5,0.5,0.5,5,125000,25000,1.51877e-12,1.42407e-11,1,1,10,250000,50000,8.11816e-15,1.64438e-14,100000,100000,250000,50000,3.03754e-12,2.84815e-12,490,490,0.978,0,0
0.5,0.5,0.5,5,125000,25000,1.93329e-12,1.95336e-11,1,1,10,250000,50000,1.03339e-14,2.25554e-14,100000,100000,250000,50000,3.86659e-12,3.90671e-12,491,491,0.98,0,0
0.5,0.5,0.5,5,125000,25000,2.34853e-12,2.39194e-11,1,1,10,250000,50000,1.25534e-14,2.76197e-14,100000,100000,250000,50000,4.69706e-12,4.78388e-12,492,492,0.982,0,0
0.5,0.5,0.5,5,125000,25000,2.75459e-12,2.76191e-11,1,1,10,250000,50000,1.47239e-14,3.18918e-14,100000,100000,250000,50000,5.50918e-12,5.52382e-12,493,493,0.984,0,0
0.5,0.5,0.5,5,125000,25000,3.14822e-12,3.11968e-11,1,1,10,250000,50000,1.6828e-14,3.6023e-14,100000,100000,250000,50000,6.29644e-12,6.23937e-12,494,494,0.986,0,0
0.5,0.5,0.5,5,125000,25000,2.72935e-12,2.77851e-11,1,1,10,250000,50000,1.4589e-14,3.20835e-14,100000,100000,250000,50000,5.4587e-12,5.55702e-12,495,495,0.988,0,0
0.5,0.5,0.5,5,125000,25000,2.08092e-12,2.26269e-11,1,1,10,250000,50000,1.1123e-14,2.61273e-14,100000,100000,250000,50000,4.16184e-12,4.52538e-12,496,496,0.99,0,0
0.5,0.5,0.5,5,125000,25000,1.83996e-12,1.97548e-11,1,1,10,250000,50000,9.835e-15,2.28108e-14,100000,100000,250000,50000,3.67992e-12,3.95095e-12,497,497,0.992,0,0
0.5,0.5,0.5,5,125000,25000,2.0095e-12,2.0698e-11,1,1,10,250000,50000,1.07412e-14,2.39e-14,100000,100000,250000,50000,4.01901e-12,4.1396e-12,498,498,0.994,0,0
0.5,0.5,0.5,5,125000,25000,2.15296e-12,2.19205e-11,1,1,10,250000,50000,1.1508e-14,2.53116e-14,100000,100000,250000,50000,4.30592e-12,4.3841e-12,499,499,0.996,0,0
0.5,0.5,0.5,5,125000,25000,2.13298e-12,2.0695e-11,1,1,10,250000,50000,1.14013e-14,2.38966e-14,100000,100000,250000,50000,4.26597e-12,4.13901e-12,500,500,0.998,0,0
0.5,0.5,0.5,5,125000,25000,0,0,1,1,10,250000,50000,0,0,100000,100000,250000,50000,0,0,501,501,1,0,0
